datetime,open,high,low,close,volume
2025-09-23 09:55:00,72186.68124103207,72317.95051176658,71680.72978932355,71738.64630257121,6502
2025-09-23 10:00:00,71738.64630257121,71805.84859571753,71502.92881417397,71530.66065097286,7031
2025-09-23 10:05:00,71530.66065097286,71857.95674112972,71468.54253210615,71782.81983019665,2803
2025-09-23 10:10:00,71782.81983019665,71800.72414797035,71358.13298232519,71447.54369563617,1361
2025-09-23 10:15:00,71447.54369563617,71634.50424853762,71426.09637412343,71500.8755449805,8925
2025-09-23 10:20:00,71500.8755449805,71538.11311053843,71431.15265538807,71507.9009078495,8917
2025-09-23 10:25:00,71507.9009078495,71633.67275858768,71375.61725015244,71615.88290289103,2488
2025-09-23 10:30:00,71615.88290289103,71985.83127863688,71483.2513854236,71982.00659997636,3417
2025-09-23 10:35:00,71982.00659997636,72006.00140019748,71763.06244296193,71807.94862860767,4484
2025-09-23 10:40:00,71807.94862860767,72065.35434666995,71721.18922559054,72062.80155192336,8222
2025-09-23 10:45:00,72062.80155192336,72198.26098556713,71338.8608992876,71446.4357652876,9169
2025-09-23 10:50:00,71446.4357652876,71724.4678023466,71440.34226670477,71667.65996625475,3560
2025-09-23 10:55:00,71667.65996625475,72118.58651850405,71635.46051179111,72016.5320050031,7726
2025-09-23 11:00:00,72016.5320050031,72118.31740275712,71912.29131476449,72046.92341847361,4358
2025-09-23 11:05:00,72046.92341847361,72294.90304036287,71906.26891205255,72219.99344175546,4546
2025-09-23 11:10:00,72219.99344175546,72374.32088033146,72113.19655978745,72351.32892485509,7559
2025-09-23 11:15:00,72351.32892485509,72417.5740230533,72282.42477310631,72331.4927819819,1721
2025-09-23 11:20:00,72331.4927819819,73158.88333967638,72302.58482624977,73015.04738501608,2123
2025-09-23 11:25:00,73015.04738501608,73024.91799336513,72360.68440005241,72453.6069590031,9988
2025-09-23 11:30:00,72453.6069590031,72630.15306664124,72399.18839460515,72561.53066193564,4767
2025-09-23 11:35:00,72561.53066193564,72747.33263794883,72460.21294942686,72672.52775137652,3422
2025-09-23 11:40:00,72672.52775137652,72917.42548523739,72534.34008775033,72824.59435060968,9248
2025-09-23 11:45:00,72824.59435060968,72885.2981402265,72384.45432181223,72404.1205296607,2016
2025-09-23 11:50:00,72404.1205296607,72510.11440598978,72303.66924306545,72319.98439488161,9356
2025-09-23 11:55:00,72319.98439488161,72366.86934264435,71868.4545309455,71877.10278056416,9297
2025-09-23 12:00:00,71877.10278056416,72191.29123036581,71784.46167699427,72057.08400110308,2786
2025-09-23 12:05:00,72057.08400110308,72256.93966710928,71938.71733615028,72236.49180711941,2817
2025-09-23 12:10:00,72236.49180711941,72236.76925284491,72050.54997800964,72122.4612168083,3075
2025-09-23 12:15:00,72122.4612168083,72369.26747683629,72093.11222129132,72245.8953403955,6922
2025-09-23 12:20:00,72245.8953403955,72332.53486664989,71961.27552889794,72033.40169975522,2565
2025-09-23 12:25:00,72033.40169975522,72375.07669948264,72011.65593413875,72325.91049385394,8049
2025-09-23 12:30:00,72325.91049385394,73042.16657612527,72219.34398600332,72954.29399694249,3040
2025-09-23 12:35:00,72954.29399694249,73019.61250720135,72431.93815947999,72510.83696487675,3005
2025-09-23 12:40:00,72510.83696487675,72617.0372239868,72191.40724417655,72247.68057502758,8621
2025-09-23 12:45:00,72247.68057502758,72302.63785254482,72027.07963614931,72161.78113432231,4159
2025-09-23 12:50:00,72161.78113432231,72185.79302034533,71603.42979131728,71689.1103846255,3101
2025-09-23 12:55:00,71689.1103846255,72096.84749290183,71570.26135501075,72022.6549510436,3393
2025-09-23 13:00:00,72022.6549510436,72093.11863368466,71624.51462239919,71638.27682982261,3925
2025-09-23 13:05:00,71638.27682982261,71711.41285170126,71492.24971710719,71608.43600762659,9561
2025-09-23 13:10:00,71608.43600762659,71691.77241858059,71048.42981832298,71153.11884357256,5676
2025-09-23 13:15:00,71153.11884357256,71257.23502860135,70417.02236409255,70477.45641442853,3378
2025-09-23 13:20:00,70477.45641442853,70611.49063107156,70419.97196027153,70575.86275931551,9094
2025-09-23 13:25:00,70575.86275931551,70662.58989048179,70542.47754729037,70638.05008843077,6240
2025-09-23 13:30:00,70638.05008843077,70870.32296876921,70566.22330182148,70846.29299224015,5274
2025-09-23 13:35:00,70846.29299224015,71300.37105985833,70782.1705256048,71236.11633505464,6847
2025-09-23 13:40:00,71236.11633505464,71868.8711391412,71146.72968645296,71768.38906753137,8756
2025-09-23 13:45:00,71768.38906753137,71887.2064961202,71737.99764655091,71812.32641769355,5602
2025-09-23 13:50:00,71812.32641769355,71932.00367414694,70889.86697215297,71002.29785400217,9004
2025-09-23 13:55:00,71002.29785400217,71062.49423466265,70263.60411724354,70281.07611404925,6048
2025-09-23 14:00:00,70281.07611404925,70286.86521916282,69880.57257812921,70014.88245965455,7908
2025-09-23 14:05:00,70014.88245965455,70413.15387932742,70000.25296363996,70360.90540309843,7175
2025-09-23 14:10:00,70360.90540309843,70668.9536656164,70258.4422580155,70587.22693163743,7242
2025-09-23 14:15:00,70587.22693163743,70823.04503659306,70472.29525041125,70713.66155665784,9438
2025-09-23 14:20:00,70713.66155665784,71127.02035342217,70689.22741107798,71056.17310700993,6311
2025-09-23 14:25:00,71056.17310700993,71176.59393471859,70964.3767923716,71132.37973910123,3178
2025-09-23 14:30:00,71132.37973910123,71139.44031912503,71008.1413185947,71104.74268128068,7842
2025-09-23 14:35:00,71104.74268128068,71223.7808996554,70673.5237564488,70767.37466072732,4082
2025-09-23 14:40:00,70767.37466072732,70907.66894933145,69814.48174091494,69933.64941448595,2674
2025-09-23 14:45:00,69933.64941448595,69985.84314582203,69527.45225922039,69627.58421706354,9990
2025-09-23 14:50:00,69627.58421706354,69696.25044667473,68862.73219471869,68988.47329370517,3930
2025-09-23 14:55:00,68988.47329370517,69007.77141318326,68752.17390744307,68817.58499682002,8602
2025-09-23 15:00:00,68817.58499682002,69279.43301971257,68810.27026030626,69146.24553153069,6138
2025-09-23 15:05:00,69146.24553153069,69396.57182959157,69038.80938910386,69294.87217341676,7406
2025-09-23 15:10:00,69294.87217341676,69431.3598997178,68957.74147184349,69054.93940898511,7426
2025-09-23 15:15:00,69054.93940898511,69772.89554015253,68986.56710155481,69669.68977645955,3549
2025-09-23 15:20:00,69669.68977645955,69740.78730430124,69626.97272467057,69722.775377182,6951
2025-09-23 15:25:00,69722.775377182,69768.25457096777,69258.82019805348,69339.28911197995,6233
2025-09-24 09:15:00,69339.28911197995,69451.93504399029,69255.20098345571,69423.30976353046,4907
2025-09-24 09:20:00,69423.30976353046,70249.69924381882,69360.12958549891,70156.745656341,5068
2025-09-24 09:25:00,70156.745656341,70208.7576396952,69261.23247789641,69371.42532565701,9325
2025-09-24 09:30:00,69371.42532565701,69480.74959707705,69043.39460049635,69076.90017846903,3374
2025-09-24 09:35:00,69076.90017846903,69119.51847997808,68322.1698581272,68410.06001033209,2016
2025-09-24 09:40:00,68410.06001033209,68575.02458240897,68329.6555294211,68453.04642302383,2770
2025-09-24 09:45:00,68453.04642302383,68583.04141422221,68349.21797532677,68400.28298805923,7325
2025-09-24 09:50:00,68400.28298805923,68688.74629997903,68386.81380051721,68643.29041969526,1530
2025-09-24 09:55:00,68643.29041969526,68715.79459476426,68439.99902395743,68458.57779930951,7696
2025-09-24 10:00:00,68458.57779930951,68569.72349654841,68287.73004875191,68413.2365653332,1890
2025-09-24 10:05:00,68413.2365653332,68923.0789185873,68303.85901026805,68819.02980376703,1705
2025-09-24 10:10:00,68819.02980376703,69671.63323331086,68761.36906701741,69601.90121881457,3956
2025-09-24 10:15:00,69601.90121881457,69737.3422650331,69493.56323978092,69675.48575987664,3219
2025-09-24 10:20:00,69675.48575987664,70050.61530750315,69609.77137923437,69950.41454976652,4337
2025-09-24 10:25:00,69950.41454976652,70082.82488993603,69791.87584822555,69793.14754673584,7334
2025-09-24 10:30:00,69793.14754673584,69819.08983975368,69725.43895658532,69783.62877752652,5976
2025-09-24 10:35:00,69783.62877752652,70325.35339075996,69658.89993850591,70227.49293366425,6814
2025-09-24 10:40:00,70227.49293366425,70913.05132911375,70108.36797554983,70819.73794733032,3457
2025-09-24 10:45:00,70819.73794733032,70869.45646136662,70121.7189714649,70208.5139362726,3807
2025-09-24 10:50:00,70208.5139362726,70210.97740010917,70008.17508687491,70045.88085858079,1024
2025-09-24 10:55:00,70045.88085858079,70064.20858207643,69736.17004880658,69865.6704840822,4196
2025-09-24 11:00:00,69865.6704840822,69982.09331323508,69376.96133146738,69431.8305446837,2608
2025-09-24 11:05:00,69431.8305446837,70005.61910859135,69429.24166562676,69865.98295091673,5190
2025-09-24 11:10:00,69865.98295091673,70111.10047353571,69828.9680200757,70098.00922361534,2981
2025-09-24 11:15:00,70098.00922361534,70857.84354502898,70040.16361992611,70736.86051086649,7235
2025-09-24 11:20:00,70736.86051086649,70750.46510726497,70525.4955610506,70647.06805593717,1371
2025-09-24 11:25:00,70647.06805593717,70752.43505854154,70533.9589656773,70573.97116283422,5719
2025-09-24 11:30:00,70573.97116283422,71079.04220441992,70499.95124877567,71039.66194281985,3858
2025-09-24 11:35:00,71039.66194281985,71211.63044403325,70912.35629857016,71103.51399675434,5553
2025-09-24 11:40:00,71103.51399675434,71124.8618656473,70987.43859573948,71033.06130072635,1163
2025-09-24 11:45:00,71033.06130072635,71151.09566384071,70919.41224679253,71108.05179527974,7934
2025-09-24 11:50:00,71108.05179527974,71198.13297459313,70829.97926528702,70930.09700613012,7639
2025-09-24 11:55:00,70930.09700613012,71145.06631172067,70900.94984350976,71130.48935827274,3553
2025-09-24 12:00:00,71130.48935827274,71193.10777819293,70921.17458112854,70947.18171917276,3308
2025-09-24 12:05:00,70947.18171917276,70973.81575629838,70167.59559990882,70304.91606687357,7480
2025-09-24 12:10:00,70304.91606687357,70408.85068907663,70196.22665531958,70263.3997572555,4775
2025-09-24 12:15:00,70263.3997572555,70536.02108353747,70148.27371503436,70444.15660638621,7436
2025-09-24 12:20:00,70444.15660638621,70534.50627471981,70173.4857248464,70257.89673423265,8846
2025-09-24 12:25:00,70257.89673423265,70585.54776457253,70227.65746931316,70507.76087063612,6352
2025-09-24 12:30:00,70507.76087063612,70568.29257286775,70383.77020914514,70470.16009175294,9942
2025-09-24 12:35:00,70470.16009175294,70826.83842886849,70355.34545605768,70689.19301806099,2043
2025-09-24 12:40:00,70689.19301806099,70736.83492399988,70201.39079855941,70229.87825578732,9233
2025-09-24 12:45:00,70229.87825578732,70270.20570021754,69527.15302700443,69581.60889499454,3889
2025-09-24 12:50:00,69581.60889499454,69985.8188707209,69567.51425975384,69927.3194110791,8485
2025-09-24 12:55:00,69927.3194110791,70031.00686472167,69865.30261351416,69950.36039552774,1786
2025-09-24 13:00:00,69950.36039552774,70025.49568617693,69845.8886287654,69950.0613410412,6272
2025-09-24 13:05:00,69950.0613410412,69965.96095209253,69855.39658623045,69937.51784654055,1398
2025-09-24 13:10:00,69937.51784654055,69994.45583788482,69549.09809216674,69649.41902102329,6512
2025-09-24 13:15:00,69649.41902102329,69702.93454638467,69341.83989810897,69421.29402091517,9514
2025-09-24 13:20:00,69421.29402091517,70157.45758777567,69358.29942553904,70090.74235816124,2242
2025-09-24 13:25:00,70090.74235816124,70213.85559872098,69827.35606917307,69967.08893152807,3048
2025-09-24 13:30:00,69967.08893152807,70135.83732513817,69945.10551738495,70083.83905631944,5293
2025-09-24 13:35:00,70083.83905631944,70146.95238507426,69464.68229807947,69602.86165699117,9550
2025-09-24 13:40:00,69602.86165699117,70241.62332974662,69465.52335554254,70151.12678510314,9874
2025-09-24 13:45:00,70151.12678510314,70289.96294929001,70018.7280889375,70207.81645079619,2342
2025-09-24 13:50:00,70207.81645079619,70436.42822027132,70088.0572278523,70422.05494600811,9352
2025-09-24 13:55:00,70422.05494600811,70450.1204932786,70087.21227327768,70121.92083610412,9670
2025-09-24 14:00:00,70121.92083610412,70594.77861995896,70007.07175841997,70523.82309608402,4451
2025-09-24 14:05:00,70523.82309608402,70811.56816326432,70388.57514604995,70769.02420692089,8428
2025-09-24 14:10:00,70769.02420692089,71304.64260553548,70658.05693235443,71231.50069238758,6880
2025-09-24 14:15:00,71231.50069238758,71331.5617505877,70832.98847672262,70904.0350007731,8980
2025-09-24 14:20:00,70904.0350007731,71062.19090670533,70878.7433370112,71002.02887978553,6166
2025-09-24 14:25:00,71002.02887978553,71323.43865661735,70871.27886851407,71263.52461304661,1703
2025-09-24 14:30:00,71263.52461304661,71283.02151983172,70918.47608152742,70934.49782126641,9801
2025-09-24 14:35:00,70934.49782126641,71011.755379423,69932.65985076867,70063.07760452475,4652
2025-09-24 14:40:00,70063.07760452475,70122.46993044212,69100.54373975564,69178.08314133504,5512
2025-09-24 14:45:00,69178.08314133504,69620.779342647,69125.54765034675,69521.5336388908,2175
2025-09-24 14:50:00,69521.5336388908,70113.4851603639,69449.75738920724,70063.27686284554,3028
2025-09-24 14:55:00,70063.27686284554,70206.15125967843,70032.91310073165,70187.27317949176,2329
2025-09-24 15:00:00,70187.27317949176,70665.28371774353,70128.04020046108,70554.1772966086,6479
2025-09-24 15:05:00,70554.1772966086,70968.4674792717,70490.34549628069,70873.4820167032,1826
2025-09-24 15:10:00,70873.4820167032,71202.86610008003,70768.85639138601,71198.70006260194,6011
2025-09-24 15:15:00,71198.70006260194,71295.00926546832,71139.67767713407,71151.57626411588,6484
2025-09-24 15:20:00,71151.57626411588,71883.69825794273,71036.57924026622,71797.38553180499,5573
2025-09-24 15:25:00,71797.38553180499,72236.91461067191,71749.13890027905,72103.38195820486,3217
