datetime,open,high,low,close,volume
2025-09-22 12:25:00,23967.834125270456,24131.585919938694,23927.187216267754,24107.320793451574,1438
2025-09-22 12:30:00,24107.320793451574,24107.469093146083,23872.355585462657,23881.377815143573,4647
2025-09-22 12:35:00,23881.377815143573,23952.249226154006,23867.766487566194,23935.054139395532,6883
2025-09-22 12:40:00,23935.054139395532,23962.359679697365,23791.556149849377,23825.53117322143,6346
2025-09-22 12:45:00,23825.53117322143,23872.92705771234,23745.391718431852,23760.90688599694,4703
2025-09-22 12:50:00,23760.90688599694,23798.45871908656,23737.009475300365,23765.464604666624,3745
2025-09-22 12:55:00,23765.464604666624,23809.883462855472,23659.536255839335,23692.65764701882,2587
2025-09-22 13:00:00,23692.65764701882,23732.27498551239,23645.471177956617,23653.729841776378,7523
2025-09-22 13:05:00,23653.729841776378,23767.271765078345,23618.092307824998,23731.19690312523,9501
2025-09-22 13:10:00,23731.19690312523,23775.99392333091,23592.859837006108,23609.876514044765,7941
2025-09-22 13:15:00,23609.876514044765,23621.8923437766,23589.086603791166,23621.18203399085,2668
2025-09-22 13:20:00,23621.18203399085,23731.17313459537,23617.436003888004,23708.9489138801,5320
2025-09-22 13:25:00,23708.9489138801,23748.300679900833,23643.003208334743,23682.3856932262,9515
2025-09-22 13:30:00,23682.3856932262,23800.941024229145,23675.57044053362,23782.578838746904,7005
2025-09-22 13:35:00,23782.578838746904,23789.633209664822,23659.610693631017,23706.523915209702,7909
2025-09-22 13:40:00,23706.523915209702,23743.45286010109,23636.387162120405,23679.012462242,9840
2025-09-22 13:45:00,23679.012462242,23853.50438489434,23660.652405434274,23824.65473606506,3331
2025-09-22 13:50:00,23824.65473606506,23849.408197670436,23701.171196222745,23725.262944222955,4983
2025-09-22 13:55:00,23725.262944222955,23743.811726709002,23587.716486759968,23610.3163999955,8844
2025-09-22 14:00:00,23610.3163999955,23651.332524222435,23525.095853510025,23531.93473058046,2995
2025-09-22 14:05:00,23531.93473058046,23559.43862793254,23437.94516032388,23457.18686779206,5042
2025-09-22 14:10:00,23457.18686779206,23489.165531171657,23374.06185285139,23402.518428438732,7055
2025-09-22 14:15:00,23402.518428438732,23422.40624444816,23194.667788350485,23234.929803666542,9406
2025-09-22 14:20:00,23234.929803666542,23382.920075148897,23211.257743733004,23363.952643241675,4217
2025-09-22 14:25:00,23363.952643241675,23492.13303595485,23347.76780078541,23468.4675073641,6652
2025-09-22 14:30:00,23468.4675073641,23527.499402091402,23458.610642146832,23493.823326026995,2946
2025-09-22 14:35:00,23493.823326026995,23510.220572703725,23431.672553960238,23460.61555175998,2045
2025-09-22 14:40:00,23460.61555175998,23473.8276097875,23391.43601997185,23401.16819914012,4118
2025-09-22 14:45:00,23401.16819914012,23419.422706602036,23289.887727762303,23308.931528923174,4496
2025-09-22 14:50:00,23308.931528923174,23327.11249885586,23167.486880920707,23199.72461411521,9316
2025-09-22 14:55:00,23199.72461411521,23287.240947826547,23161.615692893476,23254.074070411763,8001
2025-09-22 15:00:00,23254.074070411763,23300.458308898065,23161.881150845642,23181.28286014561,8204
2025-09-22 15:05:00,23181.28286014561,23222.650470312416,23080.161839525786,23089.78276872941,3779
2025-09-22 15:10:00,23089.78276872941,23261.67910576812,23060.10413157459,23221.859072871062,6593
2025-09-22 15:15:00,23221.859072871062,23335.994004851964,23180.910661978945,23296.716000529043,2598
2025-09-22 15:20:00,23296.716000529043,23315.18388708743,23247.08551606002,23281.221633871177,4507
2025-09-22 15:25:00,23281.221633871177,23295.485785574347,23234.020761711152,23235.55915322127,1760
2025-09-23 09:15:00,23235.55915322127,23265.81099756197,23141.36869470437,23161.564096488593,7149
2025-09-23 09:20:00,23161.564096488593,23238.82518200795,23124.744622802198,23230.89787257248,6601
2025-09-23 09:25:00,23230.89787257248,23473.61260150913,23222.293171399266,23431.438553728258,8552
2025-09-23 09:30:00,23431.438553728258,23629.411482607265,23414.97943829444,23583.25974212323,2879
2025-09-23 09:35:00,23583.25974212323,23742.325149490534,23563.95167590161,23714.031824493075,4140
2025-09-23 09:40:00,23714.031824493075,23755.045350664146,23689.617297316752,23692.2121350287,7947
2025-09-23 09:45:00,23692.2121350287,23754.665450125416,23671.426801848207,23723.752114472783,6005
2025-09-23 09:50:00,23723.752114472783,23891.99775966176,23689.796416844896,23848.20350334993,8185
2025-09-23 09:55:00,23848.20350334993,23889.230083893923,23571.959958214036,23616.78994844637,7714
2025-09-23 10:00:00,23616.78994844637,23681.533081692098,23591.300158711845,23660.484516481883,9971
2025-09-23 10:05:00,23660.484516481883,23814.28542684367,23649.573330584673,23776.978623798,4989
2025-09-23 10:10:00,23776.978623798,23781.36889236703,23721.985618116847,23747.27244056831,7739
2025-09-23 10:15:00,23747.27244056831,23782.47233606703,23625.06445867669,23665.41667331456,2365
2025-09-23 10:20:00,23665.41667331456,23705.563735066087,23604.099585568852,23617.00938634133,3900
2025-09-23 10:25:00,23617.00938634133,23756.468734736445,23607.451001497055,23734.89037448053,4477
2025-09-23 10:30:00,23734.89037448053,24060.770889534448,23720.422752072038,24041.67810972855,3490
2025-09-23 10:35:00,24041.67810972855,24095.449996473217,24021.552386901647,24053.30513867933,7335
2025-09-23 10:40:00,24053.30513867933,24153.150956148635,24022.30282645856,24131.893092015605,9818
2025-09-23 10:45:00,24131.893092015605,24154.053994826714,23993.223516073496,24016.93778428718,5020
2025-09-23 10:50:00,24016.93778428718,24025.633750052173,23785.936384368928,23824.098275896456,6350
2025-09-23 10:55:00,23824.098275896456,23860.855379721568,23659.864534168828,23694.03054067127,3152
2025-09-23 11:00:00,23694.03054067127,23724.473473075624,23450.55410134684,23454.00263539798,2447
2025-09-23 11:05:00,23454.00263539798,23463.948061274743,23427.287232486102,23463.139485810138,9947
2025-09-23 11:10:00,23463.139485810138,23473.505911954733,23356.131458011485,23366.449823565858,8459
2025-09-23 11:15:00,23366.449823565858,23381.567819572934,23303.07317786028,23323.94213928228,8583
2025-09-23 11:20:00,23323.94213928228,23332.957454534044,23233.786952391205,23261.215405085615,2798
2025-09-23 11:25:00,23261.215405085615,23325.72916470996,23244.979242772,23292.54616672831,2938
2025-09-23 11:30:00,23292.54616672831,23427.921844420554,23276.232115943927,23388.09598528084,1916
2025-09-23 11:35:00,23388.09598528084,23503.087166046924,23365.25883274028,23500.314274590106,6423
2025-09-23 11:40:00,23500.314274590106,23503.934816605426,23376.107176861777,23381.04371540573,1433
2025-09-23 11:45:00,23381.04371540573,23404.072500775117,23322.370306385288,23348.372716985923,5562
2025-09-23 11:50:00,23348.372716985923,23362.94016968091,23300.86001328812,23329.850864225664,4986
2025-09-23 11:55:00,23329.850864225664,23335.826564089355,23279.04404641882,23313.675220530386,3029
2025-09-23 12:00:00,23313.675220530386,23489.23357709454,23288.751567518153,23478.964543684913,2973
2025-09-23 12:05:00,23478.964543684913,23486.390624330845,23350.71371178679,23369.941933656097,4145
2025-09-23 12:10:00,23369.941933656097,23525.81331009015,23365.034390357705,23491.45883413161,6064
2025-09-23 12:15:00,23491.45883413161,23556.030105104524,23480.069304326862,23514.221012606642,1585
2025-09-23 12:20:00,23514.221012606642,23686.691780951624,23483.940121573713,23681.035973056176,6290
2025-09-23 12:25:00,23681.035973056176,23776.642332717143,23674.198251585414,23762.176683781046,7715
2025-09-23 12:30:00,23762.176683781046,23865.20239132821,23720.620790363075,23839.85097597881,3222
2025-09-23 12:35:00,23839.85097597881,23862.01385238547,23695.74909374957,23698.982919741153,6812
2025-09-23 12:40:00,23698.982919741153,23914.72256493923,23676.154858902442,23896.924446637444,5350
2025-09-23 12:45:00,23896.924446637444,23932.308675426822,23810.859823093535,23829.176695243263,2129
2025-09-23 12:50:00,23829.176695243263,23847.501322376032,23731.506712943297,23749.98335742551,7442
2025-09-23 12:55:00,23749.98335742551,23768.27710320438,23589.43782114274,23626.53304479105,3097
2025-09-23 13:00:00,23626.53304479105,23835.394357826382,23621.874232230213,23787.9557168382,6667
2025-09-23 13:05:00,23787.9557168382,23795.31256370733,23730.87911850594,23766.098807274528,7470
2025-09-23 13:10:00,23766.098807274528,23797.4574734442,23715.168909503867,23744.46829029129,2332
2025-09-23 13:15:00,23744.46829029129,23777.13168200067,23660.537919485112,23684.90071578834,5625
2025-09-23 13:20:00,23684.90071578834,23686.326904747428,23622.72994703932,23665.049915561114,5930
2025-09-23 13:25:00,23665.049915561114,23685.22020151402,23632.589682435446,23643.14908859899,1110
2025-09-23 13:30:00,23643.14908859899,23752.979770119393,23595.901057300598,23751.587527637417,7057
2025-09-23 13:35:00,23751.587527637417,23789.097613277463,23539.707327941414,23585.287266340958,8869
2025-09-23 13:40:00,23585.287266340958,23612.229213092352,23500.40868115626,23543.11730800221,9355
2025-09-23 13:45:00,23543.11730800221,23619.919312351038,23500.10795754669,23601.448678490746,5503
2025-09-23 13:50:00,23601.448678490746,23633.513837847586,23514.623031587376,23554.38421823429,1191
2025-09-23 13:55:00,23554.38421823429,23588.090825420615,23460.539602394107,23476.489840966417,2782
2025-09-23 14:00:00,23476.489840966417,23597.743327700042,23438.993738064277,23583.668717604985,6085
2025-09-23 14:05:00,23583.668717604985,23648.763908957026,23552.146700849753,23630.594064317396,7556
2025-09-23 14:10:00,23630.594064317396,23703.98290907207,23620.879375291108,23664.367046702162,1466
2025-09-23 14:15:00,23664.367046702162,23747.418050880682,23630.356876620473,23705.836050975664,8981
2025-09-23 14:20:00,23705.836050975664,23733.586352154514,23604.27561234984,23630.136396371494,4590
2025-09-23 14:25:00,23630.136396371494,23702.95276202259,23624.865983136282,23696.873785526466,3569
2025-09-23 14:30:00,23696.873785526466,23741.66168233932,23666.870338599823,23702.295393268687,9866
2025-09-23 14:35:00,23702.295393268687,23705.804610182626,23580.55196230057,23583.53891140306,4826
2025-09-23 14:40:00,23583.53891140306,23676.69788448548,23561.71581035522,23660.097436344004,9939
2025-09-23 14:45:00,23660.097436344004,23675.596903199184,23562.752991700505,23609.026028782853,3914
2025-09-23 14:50:00,23609.026028782853,23618.37527381346,23395.602437578145,23417.055432082554,4485
2025-09-23 14:55:00,23417.055432082554,23428.940639566325,23350.858069342867,23351.00045033811,6569
2025-09-23 15:00:00,23351.00045033811,23392.662233853345,23333.180571824232,23382.200955639903,4313
2025-09-23 15:05:00,23382.200955639903,23383.779906084936,23287.9093849438,23291.42530567065,2237
2025-09-23 15:10:00,23291.42530567065,23307.843442755722,23213.071878712297,23236.245438905764,8720
2025-09-23 15:15:00,23236.245438905764,23238.11336659453,23147.341515504864,23182.67310805105,3760
2025-09-23 15:20:00,23182.67310805105,23184.9822179204,23106.206635918636,23126.344234484408,9756
2025-09-23 15:25:00,23126.344234484408,23386.86783887069,23106.518296817114,23377.481963863363,7333
2025-09-24 09:15:00,23377.481963863363,23393.868936073577,23141.003840850055,23148.039497045986,6908
2025-09-24 09:20:00,23148.039497045986,23188.36889921004,23120.182034001515,23147.69574214024,4142
2025-09-24 09:25:00,23147.69574214024,23194.422822243156,23132.108978987628,23173.983513438252,2082
2025-09-24 09:30:00,23173.983513438252,23204.207881410573,23156.598577230783,23196.155933317925,7232
2025-09-24 09:35:00,23196.155933317925,23212.835573695946,23100.25616820206,23136.15357110987,8581
2025-09-24 09:40:00,23136.15357110987,23152.26631170627,23109.77746725086,23129.163209164544,5535
2025-09-24 09:45:00,23129.163209164544,23134.747638210796,22932.971446311378,22946.90634162502,1909
2025-09-24 09:50:00,22946.90634162502,22958.560497506514,22807.53096746639,22847.472630639113,2072
2025-09-24 09:55:00,22847.472630639113,23039.454254329852,22826.57883265935,23000.581554234326,5125
2025-09-24 10:00:00,23000.581554234326,23003.651142634026,22906.661383991122,22941.455979764258,5572
2025-09-24 10:05:00,22941.455979764258,22968.985571045556,22710.99365779326,22753.667345483278,4195
2025-09-24 10:10:00,22753.667345483278,22792.643821112437,22527.343881533434,22569.091516226006,7858
2025-09-24 10:15:00,22569.091516226006,22572.615015082258,22466.41976033777,22473.57471193903,2510
2025-09-24 10:20:00,22473.57471193903,22505.87581186391,22459.1573325242,22485.21891013149,5354
2025-09-24 10:25:00,22485.21891013149,22518.88699399449,22481.907218076114,22514.250937700566,8033
2025-09-24 10:30:00,22514.250937700566,22592.614630596006,22470.039947954807,22566.083690482166,4951
2025-09-24 10:35:00,22566.083690482166,22607.945237038093,22469.741164628733,22505.59888926278,6333
2025-09-24 10:40:00,22505.59888926278,22590.095103526714,22493.687030215344,22557.34012406917,6506
2025-09-24 10:45:00,22557.34012406917,22575.26071540043,22485.26328880304,22500.41351262949,2411
2025-09-24 10:50:00,22500.41351262949,22628.57398016815,22468.050100711327,22589.183101921717,7484
2025-09-24 10:55:00,22589.183101921717,22591.012676580915,22476.073590862426,22511.80453610856,8005
2025-09-24 11:00:00,22511.80453610856,22591.754950790884,22480.14942636191,22546.915763426994,4621
2025-09-24 11:05:00,22546.915763426994,22568.92331509196,22516.83604661742,22543.71364518371,5239
2025-09-24 11:10:00,22543.71364518371,22551.68693445645,22489.105846310616,22525.612892390134,5183
2025-09-24 11:15:00,22525.612892390134,22565.920802825913,22309.024239702914,22322.175053578932,7382
2025-09-24 11:20:00,22322.175053578932,22363.475565946093,22248.730229582874,22272.387073757855,4558
2025-09-24 11:25:00,22272.387073757855,22356.180374205087,22235.475338149314,22325.9860027628,4792
2025-09-24 11:30:00,22325.9860027628,22365.89485757374,22290.177990236,22345.857014450597,7992
2025-09-24 11:35:00,22345.857014450597,22551.49064832271,22344.574728649193,22506.694096831743,3866
2025-09-24 11:40:00,22506.694096831743,22549.165424100593,22476.971879403718,22548.772183631267,2787
2025-09-24 11:45:00,22548.772183631267,22580.493837754748,22251.067743367093,22263.134644527025,5628
2025-09-24 11:50:00,22263.134644527025,22295.313604381274,22231.1070306733,22251.446915084864,4487
2025-09-24 11:55:00,22251.446915084864,22260.679844078302,22212.151214513877,22255.871250947286,8861
2025-09-24 12:00:00,22255.871250947286,22356.071894693843,22222.045273250977,22317.369372610974,9038
2025-09-24 12:05:00,22317.369372610974,22397.429349339567,22302.151286984077,22385.919113495973,3476
2025-09-24 12:10:00,22385.919113495973,22422.450214165026,22200.151606163097,22213.088525158164,5681
2025-09-24 12:15:00,22213.088525158164,22217.168317755648,22097.582708690596,22116.231804493396,4419
2025-09-24 12:20:00,22116.231804493396,22136.019378872385,22073.733011824967,22122.80197971378,1029
2025-09-24 12:25:00,22122.80197971378,22264.753566954263,22118.26559852342,22250.551049364592,9392
2025-09-24 12:30:00,22250.551049364592,22291.416251513365,22203.527022256287,22210.30155480653,5104
2025-09-24 12:35:00,22210.30155480653,22227.300698085644,21973.786421740235,22009.444252603545,6408
2025-09-24 12:40:00,22009.444252603545,22018.208624688712,21670.6935470437,21682.737589052664,4161
2025-09-24 12:45:00,21682.737589052664,21725.09587116193,21470.757960126513,21485.48808865662,2442
2025-09-24 12:50:00,21485.48808865662,21655.03634580919,21455.64274280509,21625.93851496131,2994
2025-09-24 12:55:00,21625.93851496131,21671.85389383529,21614.672770026766,21653.66903281778,3874
2025-09-24 13:00:00,21653.66903281778,21721.753889292177,21645.889242023975,21701.39069445669,4481
2025-09-24 13:05:00,21701.39069445669,21821.99747744737,21678.186789168187,21810.333434142263,5466
2025-09-24 13:10:00,21810.333434142263,21834.940498823533,21663.382438260087,21696.80971057405,3507
2025-09-24 13:15:00,21696.80971057405,21699.292705073494,21462.61737608919,21477.58114948447,6347
2025-09-24 13:20:00,21477.58114948447,21520.883651521057,21463.91739177879,21484.730037122474,3055
2025-09-24 13:25:00,21484.730037122474,21493.27306017788,21396.70698764261,21425.37202121783,3344
2025-09-24 13:30:00,21425.37202121783,21460.181692820774,21365.979654827825,21372.995547490755,5333
2025-09-24 13:35:00,21372.995547490755,21501.50372213294,21352.871807800697,21489.658322783893,7748
2025-09-24 13:40:00,21489.658322783893,21505.937583890624,21228.39973423609,21238.161451743013,8643
2025-09-24 13:45:00,21238.161451743013,21344.26609683283,21237.144445850765,21310.70342597626,1503
2025-09-24 13:50:00,21310.70342597626,21349.94510712173,21271.58042710401,21315.12987300332,8550
2025-09-24 13:55:00,21315.12987300332,21324.9571741235,21277.376033599394,21296.653556587742,8596
2025-09-24 14:00:00,21296.653556587742,21517.261469064175,21279.55621523322,21485.28299015641,8993
2025-09-24 14:05:00,21485.28299015641,21490.97548905163,21448.247636640994,21480.049420746174,6679
2025-09-24 14:10:00,21480.049420746174,21540.316669524414,21457.35635590883,21540.231345974116,2815
2025-09-24 14:15:00,21540.231345974116,21542.107509560305,21455.725938413372,21479.051845677954,5507
2025-09-24 14:20:00,21479.051845677954,21492.931610869146,21459.412765843066,21472.512674997248,7320
2025-09-24 14:25:00,21472.512674997248,21505.981951961156,21391.072283741043,21413.089819839523,8560
2025-09-24 14:30:00,21413.089819839523,21559.373459843326,21400.5141723623,21547.17851433005,1972
2025-09-24 14:35:00,21547.17851433005,21583.25038122216,21511.161944070358,21582.7070023726,9911
2025-09-24 14:40:00,21582.7070023726,21672.547402032986,21576.556706856463,21658.640862227425,2573
2025-09-24 14:45:00,21658.640862227425,21701.62003524294,21642.515362137918,21689.88979553305,8557
2025-09-24 14:50:00,21689.88979553305,21691.550364625455,21645.62374000347,21668.29031842025,1378
2025-09-24 14:55:00,21668.29031842025,21687.189756348158,21579.567094765865,21582.747678919026,1013
2025-09-24 15:00:00,21582.747678919026,21723.34906215538,21566.268212418898,21704.48101542889,7992
2025-09-24 15:05:00,21704.48101542889,21710.193936503532,21529.511631556827,21535.56787785892,1716
2025-09-24 15:10:00,21535.56787785892,21560.853962262543,21391.908339776688,21392.348632327426,2993
2025-09-24 15:15:00,21392.348632327426,21457.87535544859,21382.17450171677,21425.34804421918,2649
2025-09-24 15:20:00,21425.34804421918,21581.278529668147,21421.58610549477,21567.2012143444,4095
2025-09-24 15:25:00,21567.2012143444,21577.71539881935,21510.268962919443,21540.695230874877,9186
